,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC,avg_tasks
11,modern-bert-base,CLS+AVG-NS_LOO-SENTEVAL,two-tokens,CLS+AVG-NS,LOO-SENTEVAL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.3,83.63,93.86,85.54,81.27,83.6,70.09,82.32714285714287
12,modern-bert-base,AVG+AVG-NS_LOO-SENTEVAL,two-tokens,AVG+AVG-NS,LOO-SENTEVAL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.03,84.32,93.09,85.23,81.49,78.0,69.1,81.32285714285715
13,modern-bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL,4,2304,22,0,None,cnn_1d_default-cls_avg,77.65,83.1,93.57,85.01,80.83,79.6,66.09,80.83571428571429
14,modern-bert-base,CLS_AVG-SENTEVAL,simple,CLS,AVG-SENTEVAL,4,768,22,0,None,cnn_1d_default-cls_avg,73.86,79.26,92.29,80.69,76.33,62.6,69.8,76.40428571428572
15,modern-bert-base,AVG_AVG-SENTEVAL,simple,AVG,AVG-SENTEVAL,4,768,22,0,None,cnn_1d_default-cls_avg,78.33,84.05,93.1,85.01,82.81,82.6,68.29,82.02714285714285
16,modern-bert-base,AVG-NS_AVG-SENTEVAL,simple-ns,AVG-NS,AVG-SENTEVAL,4,768,22,0,None,cnn_1d_default-cls_avg,78.58,83.97,93.13,85.82,82.43,88.4,72.41,83.53428571428572
17,modern-bert-base,CLS+AVG_AVG-SENTEVAL,two-tokens,CLS+AVG,AVG-SENTEVAL,4,1536,22,0,None,cnn_1d_default-cls_avg,77.18,83.39,93.65,84.55,79.68,78.6,64.99,80.29142857142857
18,modern-bert-base,CLS+AVG-NS_AVG-SENTEVAL,two-tokens,CLS+AVG-NS,AVG-SENTEVAL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.02,83.55,93.9,85.55,81.33,82.4,69.51,82.03714285714285
19,modern-bert-base,AVG+AVG-NS_AVG-SENTEVAL,two-tokens,AVG+AVG-NS,AVG-SENTEVAL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.12,84.0,93.01,85.52,82.21,81.8,68.06,81.81714285714285
20,modern-bert-base,CLS+AVG+AVG-NS_AVG-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,AVG-SENTEVAL,4,2304,22,0,None,cnn_1d_default-cls_avg,77.88,83.79,93.43,85.42,81.38,79.2,65.74,80.97714285714287
21,modern-bert-base,CLS_NLI,simple,CLS,NLI,4,768,22,0,None,cnn_1d_default-cls_avg,76.19,83.21,91.81,82.61,78.2,88.0,68.93,81.27857142857144
22,modern-bert-base,AVG_NLI,simple,AVG,NLI,4,768,22,0,None,cnn_1d_default-cls_avg,79.07,85.83,93.41,85.08,82.92,94.4,74.43,85.01999999999998
23,modern-bert-base,AVG-NS_NLI,simple-ns,AVG-NS,NLI,4,768,22,0,None,cnn_1d_default-cls_avg,78.85,85.64,93.28,84.54,83.31,93.2,74.09,84.70142857142858
24,modern-bert-base,CLS+AVG_NLI,two-tokens,CLS+AVG,NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,79.43,86.31,93.8,84.57,83.75,94.2,73.1,85.02285714285715
25,modern-bert-base,CLS+AVG-NS_NLI,two-tokens,CLS+AVG-NS,NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,79.16,85.99,93.82,84.92,83.96,93.6,72.41,84.83714285714284
26,modern-bert-base,AVG+AVG-NS_NLI,two-tokens,AVG+AVG-NS,NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,78.94,85.43,93.3,84.74,82.7,92.8,73.57,84.49714285714286
27,modern-bert-base,CLS+AVG+AVG-NS_NLI,three-tokens,CLS+AVG+AVG-NS,NLI,4,2304,22,0,None,cnn_1d_default-cls_avg,78.97,85.91,93.64,84.8,84.02,94.6,73.04,84.99714285714285
28,modern-bert-base,CLS_LOO-SENTEVAL-NLI,simple,CLS,LOO-SENTEVAL-NLI,4,768,22,0,None,cnn_1d_default-cls_avg,73.48,79.13,92.03,80.54,73.86,62.4,69.04,75.78285714285714
29,modern-bert-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,22,0,None,cnn_1d_default-cls_avg,78.31,84.37,93.24,84.91,82.98,83.0,69.16,82.28142857142858
30,modern-bert-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,22,0,None,cnn_1d_default-cls_avg,78.48,83.68,93.41,85.52,82.81,85.8,72.41,83.15857142857143
31,modern-bert-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,77.73,83.71,93.64,84.04,80.07,77.6,65.86,80.37857142857142
32,modern-bert-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,78.24,83.76,93.9,85.37,81.38,81.8,69.33,81.96857142857142
33,modern-bert-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,22,0,None,cnn_1d_default-cls_avg,78.44,84.22,93.29,85.1,81.93,81.8,68.12,81.84285714285714
34,modern-bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,22,0,None,cnn_1d_default-cls_avg,77.93,83.9,93.72,84.97,81.33,77.0,66.26,80.73
35,modern-bert-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,22,0,None,cnn_1d_default-cls_avg,73.91,79.05,91.94,80.62,76.77,63.8,69.28,76.48142857142857
36,modern-bert-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,22,0,None,cnn_1d_default-cls_avg,78.53,84.5,93.42,84.9,81.6,82.0,68.87,81.97428571428573
37,modern-bert-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,22,0,None,cnn_1d_default-cls_avg,78.39,84.0,93.02,85.59,83.09,88.0,72.75,83.54857142857144
38,modern-bert-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,22,0,None,cnn_1d_default-cls_avg,77.52,83.92,93.89,84.16,80.45,76.4,64.99,80.19000000000001
39,modern-bert-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.08,83.5,93.68,85.38,82.04,83.2,69.57,82.20714285714287
40,modern-bert-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,22,0,None,cnn_1d_default-cls_avg,78.3,83.95,93.07,85.47,81.49,82.0,69.22,81.92857142857143
41,modern-bert-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,22,0,None,cnn_1d_default-cls_avg,77.86,83.52,93.65,85.28,81.77,81.8,65.57,81.35000000000001
